,accuracy,mse,mae,lower,upper
0,26.74751877784729,576.163330078125,22.889999389648438,0.1,0.1
1,57.222938537597656,195.8144989013672,12.991631507873535,0.1,0.2
2,62.56076097488403,153.67666625976562,11.33666706085205,0.2,0.2
3,73.7794578075409,80.0180435180664,7.902649879455566,0.1,0.30000000000000004
4,78.8233995437622,55.66468811035156,6.350453853607178,0.2,0.30000000000000004
5,83.35793018341064,37.0,4.980000019073486,0.30000000000000004,0.30000000000000004
6,83.39150547981262,35.52522659301758,4.958469390869141,0.1,0.4
7,87.17178106307983,22.389787673950195,3.818622350692749,0.2,0.4
8,89.67863917350769,15.155364990234375,3.1132969856262207,0.30000000000000004,0.4
9,90.54879546165466,13.866666793823242,2.9133334159851074,0.4,0.4
10,89.23451900482178,16.2639102935791,3.1877124309539795,0.1,0.5
11,90.81023931503296,11.693044662475586,2.75946044921875,0.2,0.5
12,90.51165580749512,12.99100112915039,2.9246604442596436,0.30000000000000004,0.5
13,88.422030210495,20.541255950927734,3.6678905487060547,0.4,0.5
14,83.89342427253723,37.1533317565918,5.12666654586792,0.5,0.5
15,91.4033591747284,10.760200500488281,2.605663776397705,0.1,0.6000000000000001
16,90.8567488193512,12.701789855957031,2.8532257080078125,0.2,0.6000000000000001
17,88.34480047225952,20.65067481994629,3.690040349960327,0.30000000000000004,0.6000000000000001
18,84.35437083244324,34.83805847167969,4.975494861602783,0.4,0.6000000000000001
19,78.45283150672913,59.17871856689453,6.818902969360352,0.5,0.6000000000000001
20,71.03956341743469,98.07333374023438,9.08666706085205,0.6000000000000001,0.6000000000000001
21,91.23716950416565,11.683255195617676,2.737907648086548,0.1,0.7000000000000001
22,88.94195556640625,18.889118194580078,3.5230090618133545,0.2,0.7000000000000001
23,84.99430418014526,32.18832778930664,4.774094104766846,0.30000000000000004,0.7000000000000001
24,79.9548327922821,51.836700439453125,6.350705146789551,0.4,0.7000000000000001
25,73.62636923789978,82.5076675415039,8.31423568725586,0.5,0.7000000000000001
26,66.09325408935547,128.6247100830078,10.617090225219727,0.6000000000000001,0.7000000000000001
27,56.884610652923584,201.0800018310547,13.466666221618652,0.7000000000000001,0.7000000000000001
28,89.93750214576721,15.833024024963379,3.2090227603912354,0.1,0.8
29,86.49745583534241,27.113525390625,4.328654766082764,0.2,0.8
30,81.75005912780762,44.50022888183594,5.807697772979736,0.30000000000000004,0.8
31,76.27093195915222,68.38871002197266,7.502993106842041,0.4,0.8
32,69.89357471466064,103.99734497070312,9.4806489944458,0.5,0.8
33,62.36046552658081,155.6703338623047,11.783502578735352,0.6000000000000001,0.8
34,53.151822090148926,234.97119140625,14.633079528808594,0.7000000000000001,0.8
35,41.93702042102814,357.00665283203125,18.139999389648438,0.8,0.8
36,88.45708966255188,20.472078323364258,3.692800998687744,0.1,0.9
37,84.19923186302185,34.74641799926758,5.052783012390137,0.2,0.9
38,79.0634274482727,55.10289001464844,6.643933296203613,0.30000000000000004,0.9
39,73.4950840473175,82.09244537353516,8.36301326751709,0.4,0.9
40,67.1177327632904,121.2085189819336,10.340670585632324,0.5,0.9
41,59.584617614746094,176.92041015625,12.643524169921875,0.6000000000000001,0.9
42,50.37598013877869,261.2047424316406,15.4931001663208,0.7000000000000001,0.9
43,39.16117250919342,389.49041748046875,19.000019073486328,0.8,0.9
44,23.184052109718323,611.0999755859375,23.953332901000977,0.9,0.9
